callsign,nactId,runway,links,positions,depAirport,arrAirport,initialGateTimeOfDeparture,scheduledTimeOfDeparture,actualTimeOfDeparture,scheduledTimeOfArrival,actualTimeOfArrival,aircraftType,depAirport,depTerminal,depGate,arrAirport,arrTerminal,arrGate
FDY312,,,,,KBWI,KAOO,02/17/2017 14:50:00,,02/17/2017 14:58:00,,02/17/2017 15:49:00,C208,BWI,null,D37,AOO,null,null
FDY316,,,,,KBWI,KAOO,02/17/2017 21:15:00,,02/17/2017 21:27:00,,02/17/2017 22:15:00,C208,BWI,null,D37,AOO,null,null
WOW118,BWI-FLT-WOW118-28-Departure-10084,28,39.182856;-76.664558;1.487372097001E12;10088|39.183234;-76.663927;1.487372114497E12;10079|39.1834;-76.663253;1.487372125997E12;10494|39.183042;-76.662873;1.487372137505E12;10544|39.182368;-76.662258;1.487372145998E12;10545|39.182056;-76.661974;1.487372159002E12;10546|39.181661;-76.661597;1.487372164998E12;10547|39.18132;-76.661271;1.487372171495E12;10548|39.180989;-76.660957;1.487372176999E12;10221|39.180435;-76.660516;1.487372182502E12;10222|39.180096;-76.660236;1.487372191004E12;10223|39.17563;-76.656647;1.487372197E12;10245|39.175257;-76.656473;1.487372587502E12;10497|39.174794;-76.656093;1.487372595002E12;10503|39.174274;-76.657223;1.487372603495E12;10263|39.174251;-76.655633;1.4873726095E12;10244|39.173293;-76.655281;1.487372627998E12;10231|39.172805;-76.655391;1.487372648501E12;10020|39.173077;-76.660328;1.487372661003E12;10019|39.173402;-76.666025;1.487372716333E12;10018|39.173714;-76.671186;1.487372725846E12;10031|39.173988;-76.676217;1.487372732309E12;10015|39.174025;-76.676877;1.487372737769E12;10014|,39.18238;-76.665416;1.487372097001E12|39.182408;-76.665361;1.487372098003E12|39.182415;-76.665315;1.487372098997E12|39.182447;-76.665268;1.487372099999E12|39.182469;-76.665187;1.487372101001E12|39.182499;-76.665179;1.487372102004E12|39.182543;-76.665137;1.487372102997E12|39.18258;-76.665099;1.487372103999E12|39.182614;-76.665031;1.487372105002E12|39.18264;-76.664982;1.487372106004E12|39.182645;-76.664944;1.487372106997E12|39.182665;-76.664914;1.487372108E12|39.182694;-76.664847;1.487372109002E12|39.182706;-76.664816;1.487372110004E12|39.182747;-76.66476;1.487372110998E12|39.182793;-76.664714;1.487372112E12|39.18282;-76.664685;1.487372113002E12|39.182844;-76.664584;1.487372113996E12|39.1829;-76.66454;1.487372114998E12|39.182923;-76.66447;1.487372116E12|39.182921;-76.664391;1.487372117003E12|39.182967;-76.664328;1.487372117996E12|39.183;-76.664275;1.487372118998E12|39.183065;-76.664235;1.487372120001E12|39.183101;-76.664187;1.487372121003E12|39.183155;-76.664105;1.487372121996E12|39.183166;-76.664076;1.487372122999E12|39.183198;-76.664027;1.487372124001E12|39.183165;-76.663945;1.487372125003E12|39.18321;-76.663864;1.487372125997E12|39.183288;-76.663818;1.487372126999E12|39.183337;-76.663725;1.487372128001E12|39.183375;-76.663648;1.487372129004E12|39.183391;-76.66362;1.487372129997E12|39.183376;-76.663604;1.487372130999E12|39.183365;-76.663596;1.487372132002E12|39.183394;-76.663513;1.487372133004E12|39.183362;-76.663535;1.487372133997E12|39.183369;-76.663436;1.487372135E12|39.183386;-76.663327;1.487372136002E12|39.18334;-76.663259;1.487372137004E12|39.183343;-76.663176;1.487372137998E12|39.183305;-76.663142;1.487372139E12|39.183249;-76.663099;1.487372140002E12|39.183231;-76.663051;1.487372140996E12|39.183228;-76.662982;1.487372141998E12|39.183185;-76.662909;1.487372143E12|39.183138;-76.662892;1.487372144003E12|39.183087;-76.662831;1.487372144996E12|39.183053;-76.662817;1.487372145998E12|39.182999;-76.662783;1.487372147001E12|39.182932;-76.662743;1.487372148003E12|39.182883;-76.662658;1.487372148996E12|39.182822;-76.662619;1.487372149999E12|39.182806;-76.662574;1.487372151001E12|39.182764;-76.662515;1.487372152003E12|39.182714;-76.662456;1.487372152997E12|39.182657;-76.662423;1.487372153999E12|39.182575;-76.662409;1.487372155001E12|39.18253;-76.662396;1.487372156004E12|39.18248;-76.662293;1.487372156997E12|39.182429;-76.662292;1.487372157999E12|39.182381;-76.66221;1.487372159002E12|39.182319;-76.66219;1.487372160004E12|39.182283;-76.662161;1.487372160997E12|39.182222;-76.662085;1.487372162E12|39.182171;-76.66201;1.487372163002E12|39.182109;-76.661943;1.487372164004E12|39.182054;-76.661873;1.487372164998E12|39.181979;-76.661828;1.487372166E12|39.181947;-76.661775;1.487372167002E12|39.181889;-76.66173;1.487372167996E12|39.181839;-76.661669;1.487372168998E12|39.181755;-76.66164;1.48737217E12|39.181715;-76.661594;1.487372171003E12|39.181645;-76.661522;1.487372171996E12|39.181563;-76.661429;1.487372172998E12|39.181523;-76.661383;1.487372174001E12|39.181456;-76.661347;1.487372175003E12|39.181401;-76.661289;1.487372175996E12|39.181311;-76.661218;1.487372176999E12|39.181269;-76.661147;1.487372178001E12|39.181171;-76.661078;1.487372179003E12|39.181108;-76.661043;1.487372179997E12|39.181065;-76.660988;1.487372180999E12|39.18098;-76.660932;1.487372182001E12|39.180912;-76.660862;1.487372183004E12|39.180855;-76.6608;1.487372183997E12|39.18082;-76.660736;1.487372184999E12|39.180732;-76.660671;1.487372186002E12|39.180639;-76.660612;1.487372187004E12|39.180597;-76.660624;1.487372187997E12|39.180527;-76.660579;1.487372189E12|39.180436;-76.660505;1.487372190002E12|39.180382;-76.660482;1.487372191004E12|39.180351;-76.660422;1.487372191998E12|39.180284;-76.660376;1.487372193E12|39.180228;-76.660315;1.487372194002E12|39.180163;-76.660306;1.487372194996E12|39.180105;-76.660239;1.487372195998E12|39.180065;-76.660188;1.487372197E12|39.180025;-76.660145;1.487372198003E12|39.179956;-76.660141;1.487372198996E12|39.179898;-76.660116;1.487372199998E12|39.179839;-76.660011;1.487372201001E12|39.179821;-76.659962;1.487372202003E12|39.179754;-76.659916;1.487372202996E12|39.179706;-76.659932;1.487372203999E12|39.17966;-76.65993;1.487372205001E12|39.179626;-76.659872;1.487372206003E12|39.179595;-76.659828;1.487372206997E12|39.179554;-76.659787;1.487372207999E12|39.179508;-76.659727;1.487372209001E12|39.179447;-76.659709;1.487372210004E12|39.179381;-76.659644;1.487372210997E12|39.179315;-76.659612;1.487372211999E12|39.179279;-76.659597;1.487372213002E12|39.179249;-76.659564;1.487372214004E12|39.179196;-76.659532;1.487372214997E12|39.179158;-76.659524;1.487372216E12|39.179119;-76.65946;1.487372217002E12|39.17909;-76.659427;1.487372218004E12|39.179049;-76.659394;1.487372218998E12|39.178994;-76.65936;1.48737222E12|39.178943;-76.659336;1.487372221002E12|39.178926;-76.659321;1.487372221996E12|39.178908;-76.659304;1.487372222998E12|39.178878;-76.65927;1.487372224E12|39.178852;-76.659246;1.487372225003E12|39.178827;-76.659216;1.487372225996E12|39.178797;-76.659183;1.487372226998E12|39.178748;-76.659179;1.487372228001E12|39.178716;-76.659172;1.487372229003E12|39.178667;-76.659129;1.487372229996E12|39.178647;-76.659099;1.487372230999E12|39.178606;-76.659109;1.487372232001E12|39.178605;-76.659076;1.487372233003E12|39.178565;-76.659018;1.487372233997E12|39.178548;-76.659012;1.487372234999E12|39.178524;-76.658991;1.487372236001E12|39.17849;-76.658957;1.487372237004E12|39.178453;-76.658899;1.487372237997E12|39.178434;-76.658915;1.487372238999E12|39.178425;-76.658896;1.487372240002E12|39.178413;-76.658896;1.487372241004E12|39.178395;-76.658887;1.487372241997E12|39.178356;-76.658875;1.487372243E12|39.178355;-76.658862;1.487372244002E12|39.178359;-76.658881;1.487372245004E12|39.178345;-76.658847;1.487372245998E12|39.178318;-76.658808;1.487372247E12|39.178301;-76.658796;1.487372248002E12|39.178306;-76.658781;1.487372248996E12|39.17829;-76.65876;1.487372249998E12|39.178298;-76.658807;1.487372251E12|39.178296;-76.658791;1.487372252003E12|39.178297;-76.658792;1.487372252996E12|39.178295;-76.658794;1.487372253998E12|39.178292;-76.658791;1.487372255001E12|39.178278;-76.65876;1.487372256003E12|39.178285;-76.658794;1.487372256996E12|39.178289;-76.658797;1.487372257999E12|39.178292;-76.658811;1.487372259001E12|39.178293;-76.658827;1.487372260003E12|39.178289;-76.658819;1.487372260997E12|39.178302;-76.658786;1.487372261999E12|39.178284;-76.658783;1.487372263001E12|39.178298;-76.658807;1.487372264004E12|39.178294;-76.658804;1.487372264997E12|39.178296;-76.658795;1.487372265999E12|39.178292;-76.658795;1.487372267002E12|39.178289;-76.65881;1.487372268004E12|39.178283;-76.658773;1.487372268997E12|39.17829;-76.658783;1.48737227E12|39.178293;-76.658774;1.487372271002E12|39.178319;-76.658841;1.487372272004E12|39.178302;-76.658792;1.487372272998E12|39.178304;-76.658816;1.487372274E12|39.178291;-76.658807;1.487372275002E12|39.178284;-76.658785;1.487372275996E12|39.178292;-76.658805;1.487372276998E12|39.178295;-76.658801;1.487372278E12|39.178289;-76.658795;1.487372279003E12|39.17829;-76.658789;1.487372279996E12|39.178297;-76.658784;1.487372280998E12|39.178307;-76.658757;1.487372282001E12|39.178265;-76.65878;1.487372283003E12|39.178276;-76.658799;1.487372283996E12|39.178311;-76.658812;1.487372284999E12|39.178305;-76.658792;1.487372286001E12|39.1783;-76.658794;1.487372287003E12|39.1783;-76.658798;1.487372287997E12|39.178294;-76.658792;1.487372288999E12|39.178294;-76.658789;1.487372290001E12|39.178295;-76.658792;1.487372291004E12|39.178287;-76.658797;1.487372291997E12|39.17829;-76.658795;1.487372292999E12|39.178297;-76.658804;1.487372294002E12|39.178282;-76.658824;1.487372295004E12|39.17829;-76.658823;1.487372295997E12|39.178295;-76.658825;1.487372297E12|39.178292;-76.65882;1.487372298002E12|39.178285;-76.658825;1.487372299004E12|39.178289;-76.658822;1.487372299998E12|39.178289;-76.658806;1.487372301E12|39.178284;-76.658776;1.487372302996E12|39.178283;-76.658771;1.487372303998E12|39.178285;-76.658789;1.487372305E12|39.178275;-76.658773;1.487372306003E12|39.178279;-76.658779;1.487372306996E12|39.178296;-76.65881;1.487372307998E12|39.178289;-76.658797;1.487372309001E12|39.17829;-76.658797;1.487372310003E12|39.178295;-76.658803;1.487372311999E12|39.178303;-76.65882;1.487372313001E12|39.178305;-76.658801;1.487372314003E12|39.178301;-76.658804;1.487372314997E12|39.178304;-76.65882;1.487372315999E12|39.178308;-76.65882;1.487372317001E12|39.178296;-76.658858;1.487372318004E12|39.178268;-76.658817;1.487372318997E12|39.178316;-76.65884;1.487372319999E12|39.1783;-76.658808;1.487372321002E12|39.178301;-76.658814;1.487372322004E12|39.178274;-76.658776;1.487372322997E12|39.178274;-76.65878;1.487372324E12|39.17827;-76.658771;1.487372325002E12|39.178269;-76.658771;1.487372326004E12|39.178279;-76.658789;1.487372326998E12|39.178312;-76.658806;1.487372328E12|39.178311;-76.65877;1.487372329002E12|39.178299;-76.65878;1.487372329996E12|39.178299;-76.658832;1.487372330998E12|39.178304;-76.658811;1.487372332E12|39.178305;-76.658815;1.487372333003E12|39.178333;-76.658841;1.487372333996E12|39.1783;-76.658838;1.487372334998E12|39.178297;-76.658845;1.487372336001E12|39.178288;-76.658771;1.487372337003E12|39.178283;-76.65876;1.487372337996E12|39.178273;-76.658766;1.487372338999E12|39.178278;-76.658808;1.487372340001E12|39.178279;-76.658804;1.487372341003E12|39.178264;-76.658784;1.487372341997E12|39.178262;-76.658783;1.487372342999E12|39.1783;-76.658798;1.487372344001E12|39.178293;-76.658832;1.487372345004E12|39.178296;-76.658842;1.487372345997E12|39.178293;-76.658822;1.487372346999E12|39.178302;-76.658807;1.487372348002E12|39.178305;-76.65882;1.487372349004E12|39.178316;-76.658818;1.487372349997E12|39.178332;-76.658768;1.487372351E12|39.178337;-76.658768;1.487372352002E12|39.178295;-76.658835;1.487372353004E12|39.178292;-76.658854;1.487372353998E12|39.178287;-76.658785;1.487372355E12|39.17829;-76.65882;1.487372356002E12|39.178291;-76.658815;1.487372356996E12|39.178284;-76.658806;1.487372357998E12|39.178279;-76.658806;1.487372359E12|39.17829;-76.658841;1.487372360003E12|39.178291;-76.65885;1.487372360996E12|39.178308;-76.658838;1.487372361998E12|39.178297;-76.658814;1.487372363001E12|39.178265;-76.658779;1.487372364003E12|39.178257;-76.658752;1.487372364996E12|39.178252;-76.658767;1.487372365999E12|39.178219;-76.658715;1.487372367001E12|39.178208;-76.658721;1.487372368003E12|39.178196;-76.658695;1.487372368997E12|39.178148;-76.658685;1.487372369999E12|39.178138;-76.658677;1.487372371001E12|39.178123;-76.658633;1.487372372004E12|39.178094;-76.658626;1.487372372997E12|39.178069;-76.658608;1.487372373999E12|39.178026;-76.658575;1.487372375002E12|39.17799;-76.658569;1.487372376004E12|39.177969;-76.65854;1.487372376997E12|39.177918;-76.658487;1.487372378E12|39.177867;-76.658461;1.487372379002E12|39.17783;-76.658411;1.487372380004E12|39.17781;-76.658404;1.487372380998E12|39.177736;-76.658357;1.487372382E12|39.177732;-76.658356;1.487372383002E12|39.177686;-76.658313;1.487372383996E12|39.17763;-76.65826;1.487372384998E12|39.177591;-76.658243;1.487372386E12|39.177548;-76.658207;1.487372387003E12|39.177499;-76.658155;1.487372387996E12|39.177454;-76.658114;1.487372388998E12|39.177449;-76.658078;1.487372390001E12|39.177385;-76.65809;1.487372391003E12|39.17732;-76.658082;1.487372391996E12|39.177261;-76.657971;1.487372392999E12|39.177212;-76.657934;1.487372394001E12|39.177171;-76.657879;1.487372395003E12|39.177118;-76.657875;1.487372395997E12|39.177074;-76.657827;1.487372396999E12|39.177046;-76.657784;1.487372398001E12|39.176996;-76.657762;1.487372399004E12|39.176934;-76.657704;1.487372399997E12|39.176896;-76.657667;1.487372400999E12|39.176871;-76.657663;1.487372402002E12|39.176805;-76.657644;1.487372403004E12|39.176782;-76.657572;1.487372403997E12|39.176762;-76.657551;1.487372405E12|39.176695;-76.657523;1.487372406002E12|39.176664;-76.657466;1.487372407004E12|39.176642;-76.657449;1.487372407998E12|39.176588;-76.657465;1.487372409E12|39.17658;-76.657408;1.487372410002E12|39.176546;-76.657415;1.487372410996E12|39.176493;-76.657408;1.487372411998E12|39.176497;-76.657354;1.487372413E12|39.1765;-76.657332;1.487372414003E12|39.176479;-76.657325;1.487372414996E12|39.176457;-76.6573;1.487372415998E12|39.176452;-76.657314;1.487372417001E12|39.176451;-76.657309;1.487372418003E12|39.17645;-76.657298;1.487372418996E12|39.176453;-76.657304;1.487372419999E12|39.176446;-76.657303;1.487372421001E12|39.176445;-76.657293;1.487372422003E12|39.176443;-76.657298;1.487372422997E12|39.176434;-76.657294;1.487372423999E12|39.176424;-76.657298;1.487372425001E12|39.176424;-76.657308;1.487372426004E12|39.176428;-76.657291;1.487372426997E12|39.176421;-76.65729;1.487372427999E12|39.176429;-76.6573;1.487372429002E12|39.176429;-76.657297;1.487372430004E12|39.176434;-76.657293;1.487372430997E12|39.176454;-76.657339;1.487372432E12|39.176434;-76.65734;1.487372433002E12|39.176449;-76.657345;1.487372434004E12|39.176421;-76.657292;1.487372434998E12|39.176434;-76.657301;1.487372436E12|39.176452;-76.657303;1.487372437002E12|39.17644;-76.657314;1.487372437996E12|39.176433;-76.657307;1.487372438998E12|39.176438;-76.657299;1.48737244E12|39.176436;-76.657301;1.487372441003E12|39.176445;-76.65731;1.487372441996E12|39.176444;-76.65731;1.487372442998E12|39.176438;-76.657311;1.487372444001E12|39.176436;-76.657306;1.487372445003E12|39.176418;-76.657312;1.487372445996E12|39.176426;-76.657329;1.487372446999E12|39.176435;-76.657323;1.487372448001E12|39.176426;-76.65732;1.487372449003E12|39.176415;-76.657308;1.487372449997E12|39.176419;-76.657312;1.487372450999E12|39.176421;-76.657308;1.487372452001E12|39.176427;-76.65732;1.487372453004E12|39.176428;-76.657313;1.487372453997E12|39.176431;-76.657317;1.487372454999E12|39.176435;-76.657314;1.487372456002E12|39.176436;-76.657273;1.487372457004E12|39.176428;-76.657309;1.487372457997E12|39.176431;-76.657313;1.487372459E12|39.176433;-76.657313;1.487372460002E12|39.176422;-76.657328;1.487372461004E12|39.1764;-76.657309;1.487372461998E12|39.176393;-76.65734;1.487372463E12|39.176438;-76.657345;1.487372464002E12|39.17643;-76.65732;1.487372464996E12|39.176445;-76.657326;1.487372465998E12|39.176443;-76.657329;1.487372467E12|39.176429;-76.657316;1.487372468003E12|39.176423;-76.657317;1.487372468996E12|39.176421;-76.657308;1.487372469998E12|39.176428;-76.657302;1.487372471001E12|39.176435;-76.657319;1.487372472003E12|39.176435;-76.657319;1.487372473999E12|39.176425;-76.657315;1.487372475001E12|39.176428;-76.657328;1.487372476003E12|39.176421;-76.657323;1.487372476997E12|39.176411;-76.657314;1.487372477999E12|39.176419;-76.657303;1.487372479001E12|39.176428;-76.657302;1.487372480004E12|39.176432;-76.6573;1.487372480997E12|39.176439;-76.657296;1.487372481999E12|39.176429;-76.657283;1.487372483002E12|39.17643;-76.657291;1.487372484004E12|39.176423;-76.657297;1.487372484997E12|39.17642;-76.657295;1.487372486E12|39.176425;-76.657302;1.487372487002E12|39.176425;-76.657309;1.487372488004E12|39.176439;-76.657316;1.487372488998E12|39.176436;-76.657319;1.48737249E12|39.176418;-76.657306;1.487372491002E12|39.176436;-76.657328;1.487372491996E12|39.176442;-76.657318;1.487372492998E12|39.176438;-76.65731;1.487372495003E12|39.176439;-76.657311;1.487372495996E12|39.176437;-76.657297;1.487372496998E12|39.176435;-76.657323;1.487372498001E12|39.176442;-76.657319;1.487372499003E12|39.176412;-76.65732;1.487372499996E12|39.176401;-76.657329;1.487372500999E12|39.176402;-76.657327;1.487372502001E12|39.176418;-76.657341;1.487372503003E12|39.176418;-76.657337;1.487372503997E12|39.176422;-76.657328;1.487372504999E12|39.17643;-76.657346;1.487372506001E12|39.176448;-76.657338;1.487372507004E12|39.176456;-76.657339;1.487372507997E12|39.176453;-76.657296;1.487372508999E12|39.176443;-76.657296;1.487372510002E12|39.176443;-76.657289;1.487372511004E12|39.176444;-76.657309;1.487372511997E12|39.176451;-76.657323;1.487372513E12|39.176449;-76.657326;1.487372514002E12|39.176446;-76.657322;1.487372515004E12|39.176444;-76.657313;1.487372515998E12|39.176434;-76.657314;1.487372517E12|39.176434;-76.657284;1.487372518002E12|39.176441;-76.657296;1.487372518996E12|39.17644;-76.657318;1.487372519998E12|39.176449;-76.657312;1.487372521E12|39.176432;-76.657311;1.487372522003E12|39.176403;-76.657291;1.487372522996E12|39.176434;-76.657321;1.487372523998E12|39.17642;-76.657306;1.487372525001E12|39.176422;-76.657326;1.487372526003E12|39.176416;-76.657371;1.487372526996E12|39.176439;-76.657343;1.487372527999E12|39.176395;-76.657283;1.487372529001E12|39.176403;-76.6573;1.487372530003E12|39.176448;-76.657355;1.487372530997E12|39.176464;-76.657355;1.487372531999E12|39.176476;-76.657361;1.487372533001E12|39.176443;-76.657298;1.487372534004E12|39.176425;-76.657268;1.487372534997E12|39.176436;-76.657282;1.487372535999E12|39.176427;-76.657283;1.487372537002E12|39.176422;-76.657315;1.487372538004E12|39.176431;-76.657316;1.487372538997E12|39.17643;-76.657318;1.48737254E12|39.176426;-76.657311;1.487372541002E12|39.176425;-76.657298;1.487372542004E12|39.17642;-76.657304;1.487372542998E12|39.176423;-76.657309;1.487372544E12|39.176429;-76.657315;1.487372545002E12|39.17643;-76.657311;1.487372545996E12|39.17643;-76.657303;1.487372546998E12|39.176439;-76.657317;1.487372548E12|39.176445;-76.657327;1.487372549003E12|39.176433;-76.657322;1.487372549996E12|39.176435;-76.65732;1.487372550998E12|39.176439;-76.657314;1.487372552001E12|39.176429;-76.657323;1.487372553003E12|39.176432;-76.657331;1.487372553996E12|39.176427;-76.65732;1.487372554999E12|39.176429;-76.657316;1.487372556001E12|39.176436;-76.657321;1.487372557003E12|39.176437;-76.657322;1.487372558999E12|39.176407;-76.65733;1.487372560001E12|39.176405;-76.657274;1.487372561004E12|39.176402;-76.657261;1.487372561997E12|39.176408;-76.657286;1.487372562999E12|39.176383;-76.657263;1.487372564002E12|39.176368;-76.657247;1.487372565004E12|39.176347;-76.657224;1.487372565997E12|39.176316;-76.657231;1.487372567E12|39.176318;-76.657219;1.487372568002E12|39.1763;-76.657182;1.487372569004E12|39.17627;-76.657178;1.487372569998E12|39.17623;-76.657159;1.487372571E12|39.176214;-76.657133;1.487372572002E12|39.176182;-76.657106;1.487372572996E12|39.176156;-76.657086;1.487372573998E12|39.176142;-76.657092;1.487372575E12|39.176098;-76.657039;1.487372576003E12|39.176063;-76.657006;1.487372576996E12|39.175999;-76.656951;1.487372577998E12|39.175967;-76.65692;1.487372579001E12|39.17592;-76.656882;1.487372580003E12|39.175876;-76.656868;1.487372580996E12|39.17585;-76.656865;1.487372581999E12|39.175801;-76.65678;1.487372583001E12|39.175762;-76.656761;1.487372584003E12|39.17576;-76.656756;1.487372584997E12|39.175686;-76.656715;1.487372585999E12|39.175629;-76.656669;1.487372587001E12|39.17557;-76.656663;1.487372588004E12|39.175519;-76.656609;1.487372588997E12|39.175493;-76.656605;1.487372589999E12|39.175422;-76.656562;1.487372591002E12|39.175363;-76.656594;1.487372592004E12|39.175315;-76.656587;1.487372592997E12|39.175273;-76.656597;1.487372594E12|39.175221;-76.65659;1.487372595002E12|39.175163;-76.656575;1.487372596004E12|39.175104;-76.656598;1.487372596998E12|39.175071;-76.6566;1.487372598E12|39.175014;-76.656593;1.487372599002E12|39.174937;-76.656601;1.487372599996E12|39.174883;-76.656596;1.487372600998E12|39.174834;-76.656608;1.487372602E12|39.174803;-76.656586;1.487372603003E12|39.174737;-76.656627;1.487372603996E12|39.174675;-76.656653;1.487372604998E12|39.174587;-76.656649;1.487372606001E12|39.174531;-76.656651;1.487372607003E12|39.174479;-76.656599;1.487372607996E12|39.174444;-76.656635;1.487372608999E12|39.174405;-76.656602;1.487372610001E12|39.174365;-76.656579;1.487372611003E12|39.174347;-76.656499;1.487372611997E12|39.174321;-76.656449;1.487372612999E12|39.174284;-76.656415;1.487372614001E12|39.174259;-76.656318;1.487372615004E12|39.174254;-76.656252;1.487372615997E12|39.174252;-76.656188;1.487372616999E12|39.174247;-76.656149;1.487372618002E12|39.174231;-76.656103;1.487372619004E12|39.174251;-76.656034;1.487372619997E12|39.174258;-76.65596;1.487372621E12|39.174254;-76.655929;1.487372622002E12|39.174234;-76.65589;1.487372623004E12|39.174243;-76.655852;1.487372623998E12|39.174234;-76.655792;1.487372625E12|39.174205;-76.655732;1.487372626002E12|39.174183;-76.655636;1.487372626996E12|39.17417;-76.655604;1.487372627998E12|39.174176;-76.655562;1.487372629E12|39.174143;-76.655495;1.487372630003E12|39.174112;-76.655431;1.487372630996E12|39.174075;-76.65537;1.487372631998E12|39.174032;-76.655348;1.487372633001E12|39.174007;-76.655314;1.487372634003E12|39.173979;-76.655265;1.487372634996E12|39.1739;-76.655179;1.487372635999E12|39.173835;-76.655173;1.487372637001E12|39.173753;-76.655177;1.487372638003E12|39.173706;-76.655183;1.487372638997E12|39.173694;-76.655233;1.487372639999E12|39.17364;-76.655244;1.487372641001E12|39.173554;-76.655251;1.487372642004E12|39.173518;-76.655279;1.487372642997E12|39.17347;-76.655291;1.487372643999E12|39.173417;-76.655239;1.487372645002E12|39.173362;-76.655278;1.487372646004E12|39.17332;-76.655262;1.487372646997E12|39.173283;-76.655263;1.487372648E12|39.173231;-76.655264;1.487372649002E12|39.173167;-76.655264;1.487372650004E12|39.173118;-76.655291;1.487372650998E12|39.173046;-76.655272;1.487372652E12|39.172965;-76.655269;1.487372653002E12|39.172942;-76.655298;1.487372653996E12|39.172928;-76.655296;1.487372654998E12|39.1729;-76.655324;1.487372656E12|39.17285;-76.65531;1.487372657003E12|39.172827;-76.655316;1.487372657996E12|39.172801;-76.655372;1.487372658998E12|39.172774;-76.65539;1.487372660001E12|39.172783;-76.655429;1.487372661003E12|39.172776;-76.655513;1.487372661996E12|39.172773;-76.655565;1.487372662999E12|39.172743;-76.655579;1.487372664001E12|39.172807;-76.655605;1.487372665003E12|39.172804;-76.655665;1.487372665997E12|39.172829;-76.655676;1.487372666999E12|39.172818;-76.655692;1.487372668001E12|39.172816;-76.655727;1.487372669004E12|39.172827;-76.655725;1.487372669997E12|39.172833;-76.655785;1.487372670999E12|39.172836;-76.655828;1.487372672002E12|39.172829;-76.65582;1.487372673004E12|39.172846;-76.655823;1.487372673997E12|39.172867;-76.655805;1.487372675E12|39.172848;-76.655892;1.487372676002E12|39.172849;-76.655895;1.487372677004E12|39.172846;-76.655898;1.487372677998E12|39.172829;-76.655888;1.487372679E12|39.172824;-76.655904;1.487372680002E12|39.17284;-76.655926;1.487372680996E12|39.172835;-76.655974;1.487372681998E12|39.172835;-76.655994;1.487372683E12|39.172829;-76.655991;1.487372684003E12|39.172851;-76.655984;1.487372684996E12|39.172831;-76.65599;1.487372685998E12|39.172848;-76.656002;1.487372687001E12|39.17286;-76.656045;1.487372688003E12|39.172859;-76.656029;1.487372688996E12|39.172856;-76.655998;1.487372689999E12|39.172837;-76.656014;1.487372691001E12|39.172827;-76.655959;1.487372692003E12|39.172822;-76.65595;1.487372692997E12|39.172845;-76.655996;1.487372693999E12|39.172841;-76.655998;1.487372695001E12|39.172871;-76.656019;1.487372696004E12|39.172863;-76.656028;1.487372696997E12|39.172824;-76.656003;1.487372697999E12|39.17285;-76.656014;1.487372699002E12|39.172857;-76.656042;1.487372700004E12|39.172872;-76.656062;1.487372700997E12|39.172859;-76.656122;1.487372702E12|39.172871;-76.656163;1.487372703002E12|39.172871;-76.656264;1.487372704004E12|39.172869;-76.656415;1.487372704998E12|39.172883;-76.6566;1.487372706E12|39.172884;-76.656752;1.487372707002E12|39.172898;-76.65697;1.487372707996E12|39.172903;-76.657273;1.487372708998E12|39.172914;-76.657596;1.48737271E12|39.172941;-76.657897;1.487372711003E12|39.172969;-76.658218;1.487372711996E12|39.172964;-76.658585;1.487372712998E12|39.17301;-76.659003;1.487372714001E12|39.17302;-76.659396;1.487372715003E12|39.173036;-76.659812;1.487372715996E12|39.173075;-76.660279;1.487372716999E12|39.173095;-76.660828;1.487372718001E12|39.173169;-76.661349;1.487372719003E12|39.173188;-76.661939;1.487372719997E12|39.173209;-76.66252;1.487372720999E12|39.173226;-76.663172;1.487372722001E12|39.173297;-76.663826;1.487372723004E12|39.173348;-76.664481;1.487372723997E12|39.173357;-76.665131;1.487372724999E12|39.17337;-76.66585;1.487372726002E12|39.173436;-76.666617;1.487372727004E12|39.173527;-76.667388;1.487372727997E12|39.173543;-76.668223;1.487372729E12|39.173587;-76.669053;1.487372730002E12|39.173632;-76.669853;1.487372731004E12|39.173687;-76.670664;1.487372731998E12|39.17374;-76.671542;1.487372733E12|39.173786;-76.672457;1.487372734002E12|39.173852;-76.673381;1.487372734996E12|39.173895;-76.674365;1.487372735998E12|39.173928;-76.675332;1.487372737E12|39.173985;-76.67631;1.487372738003E12|39.17406;-76.677338;1.487372738996E12|39.1741;-76.678375;1.487372739998E12|,KBWI,BIKF,02/17/2017 23:00:00,,02/17/2017 23:05:00,,02/18/2017 04:56:00,A321,,,,,,
GGN7351,,,,,KBWI,CYYZ,02/17/2017 11:00:00,02/17/2017 11:11:00,02/17/2017 11:11:00,02/17/2017 12:12:06,02/17/2017 12:17:00,CRJ1,BWI,null,D7,YYZ,T1,F86
GGN7353,,,,,KBWI,CYYZ,02/17/2017 15:05:00,,02/17/2017 15:04:00,,,CRJ2,BWI,null,D7,YYZ,T1,F90
GGN7355,,,,,KBWI,CYYZ,02/17/2017 19:35:00,,02/17/2017 19:33:00,,02/17/2017 20:41:00,CRJ2,BWI,null,D7,YYZ,T1,F88
