callsign,nactId,runway,links,positions,depAirport,arrAirport,initialGateTimeOfDeparture,scheduledTimeOfDeparture,actualTimeOfDeparture,scheduledTimeOfArrival,actualTimeOfArrival,aircraftType,depAirport,depTerminal,depGate,arrAirport,arrTerminal,arrGate
FDY320,,,,,KBWI,KAOO,02/19/2017 15:35:00,02/19/2017 15:45:00,02/19/2017 15:23:00,02/19/2017 16:28:09,02/19/2017 16:10:00,C208,BWI,null,D37,AOO,null,null
FDY324,,,,,KBWI,KAOO,02/19/2017 23:10:00,02/19/2017 23:21:00,02/19/2017 23:20:00,02/20/2017 00:04:09,02/20/2017 00:11:59,C208,BWI,null,D37,AOO,null,null
WOW118,BWI-FLT-WOW118-28-Departure-10161,28,39.185194;-76.665922;1.487545398E12;10094|39.184406;-76.665188;1.487545407996E12;10089|39.183516;-76.66436;1.487545426503E12;10090|39.183234;-76.663927;1.487545445503E12;10079|39.1834;-76.663253;1.487545454998E12;10494|39.183042;-76.662873;1.487545462498E12;10544|39.182368;-76.662258;1.487545469004E12;10545|39.182056;-76.661974;1.487545481497E12;10546|39.181661;-76.661597;1.4875454865E12;10547|39.18132;-76.661271;1.487545492332E12;10548|39.180989;-76.660957;1.487545497334E12;10221|39.180435;-76.660516;1.487545501663E12;10222|39.180096;-76.660236;1.487545507996E12;10223|39.17563;-76.656647;1.487545511996E12;10245|39.175257;-76.656473;1.487545578498E12;10497|39.174794;-76.656093;1.487545585505E12;10503|39.174274;-76.657223;1.487545593497E12;10263|39.174251;-76.655633;1.4875456025E12;10244|39.173293;-76.655281;1.487545623996E12;10231|39.172805;-76.655391;1.487545677996E12;10020|39.173077;-76.660328;1.487545691E12;10019|39.173402;-76.666025;1.487545725499E12;10018|39.173714;-76.671186;1.487545736498E12;10031|39.173988;-76.676217;1.487545743781E12;10015|39.174025;-76.676877;1.487545749812E12;10014|,39.185503;-76.666284;1.487545398E12|39.18549;-76.6663;1.487545399002E12|39.185486;-76.666211;1.487545399996E12|39.18547;-76.666125;1.487545400998E12|39.185426;-76.666121;1.487545402E12|39.185395;-76.666099;1.487545403003E12|39.185342;-76.666044;1.487545403996E12|39.1853;-76.665976;1.487545404998E12|39.185251;-76.665953;1.487545406001E12|39.185225;-76.665952;1.487545407003E12|39.185166;-76.665932;1.487545407996E12|39.185139;-76.665864;1.487545408999E12|39.18512;-76.665825;1.487545410001E12|39.185083;-76.665812;1.487545411003E12|39.185066;-76.665806;1.487545411997E12|39.185032;-76.66575;1.487545412999E12|39.184974;-76.665689;1.487545414001E12|39.18493;-76.66565;1.487545415004E12|39.184896;-76.665617;1.487545415997E12|39.184854;-76.66556;1.487545416999E12|39.184817;-76.665544;1.487545418002E12|39.184756;-76.66553;1.487545419004E12|39.184725;-76.665523;1.487545419997E12|39.184658;-76.665425;1.487545421E12|39.184605;-76.665384;1.487545422002E12|39.184585;-76.665323;1.487545423004E12|39.184522;-76.665253;1.487545423998E12|39.184472;-76.665234;1.487545425E12|39.184429;-76.665176;1.487545426002E12|39.184358;-76.665139;1.487545426996E12|39.184319;-76.66507;1.487545427998E12|39.184272;-76.665035;1.487545429E12|39.18422;-76.665;1.487545430003E12|39.184147;-76.664964;1.487545430996E12|39.184077;-76.664914;1.487545431998E12|39.184015;-76.664852;1.487545433001E12|39.183956;-76.664797;1.487545434003E12|39.183906;-76.664751;1.487545434996E12|39.183862;-76.66469;1.487545435999E12|39.183828;-76.664619;1.487545437001E12|39.183783;-76.664555;1.487545438003E12|39.183711;-76.66456;1.487545438997E12|39.183685;-76.664495;1.487545439999E12|39.183687;-76.664486;1.487545441001E12|39.183651;-76.664448;1.487545442004E12|39.183623;-76.664413;1.487545442997E12|39.1836;-76.664374;1.487545443999E12|39.183547;-76.664286;1.487545445002E12|39.183493;-76.66432;1.487545446004E12|39.183413;-76.664298;1.487545446997E12|39.183376;-76.66423;1.487545448E12|39.183345;-76.664201;1.487545449002E12|39.183314;-76.664171;1.487545450004E12|39.183319;-76.664057;1.487545450998E12|39.183299;-76.664006;1.487545452E12|39.183261;-76.66397;1.487545453002E12|39.183244;-76.663933;1.487545453996E12|39.183222;-76.663916;1.487545454998E12|39.183249;-76.663815;1.487545456E12|39.183227;-76.663714;1.487545457003E12|39.183224;-76.663643;1.487545457996E12|39.183217;-76.663612;1.487545458998E12|39.183237;-76.663448;1.487545460001E12|39.18323;-76.66339;1.487545461003E12|39.183223;-76.663305;1.487545461996E12|39.183209;-76.663211;1.487545462999E12|39.183197;-76.663134;1.487545464001E12|39.183192;-76.66306;1.487545465003E12|39.183164;-76.662997;1.487545465997E12|39.183123;-76.662969;1.487545466999E12|39.183081;-76.662928;1.487545468001E12|39.183052;-76.662842;1.487545469004E12|39.183021;-76.662807;1.487545469997E12|39.182942;-76.662741;1.487545470999E12|39.182879;-76.662719;1.487545472002E12|39.182808;-76.6627;1.487545473004E12|39.182787;-76.662649;1.487545473997E12|39.182718;-76.662573;1.487545475E12|39.182677;-76.662536;1.487545476002E12|39.18263;-76.662495;1.487545477004E12|39.182575;-76.662398;1.487545477998E12|39.182543;-76.662339;1.487545479E12|39.182488;-76.662285;1.487545480002E12|39.182417;-76.66225;1.487545480996E12|39.18236;-76.66217;1.487545481998E12|39.182292;-76.662122;1.487545483E12|39.182227;-76.662048;1.487545484003E12|39.182168;-76.661994;1.487545484996E12|39.182111;-76.661927;1.487545485998E12|39.182048;-76.661864;1.487545487001E12|39.18197;-76.66183;1.487545488003E12|39.181907;-76.661805;1.487545488996E12|39.181834;-76.661739;1.487545489999E12|39.181752;-76.661665;1.487545491001E12|39.181685;-76.661588;1.487545492003E12|39.181612;-76.661519;1.487545492997E12|39.18155;-76.661455;1.487545493999E12|39.181496;-76.661389;1.487545495001E12|39.181428;-76.661323;1.487545496004E12|39.181332;-76.661236;1.487545496997E12|39.181254;-76.661172;1.487545497999E12|39.181172;-76.661135;1.487545499002E12|39.181097;-76.661076;1.487545500004E12|39.180996;-76.661006;1.487545500997E12|39.180913;-76.660919;1.487545502E12|39.180861;-76.660816;1.487545503002E12|39.180752;-76.66078;1.487545504004E12|39.180685;-76.660691;1.487545504998E12|39.180583;-76.660639;1.487545506E12|39.180502;-76.660566;1.487545507002E12|39.180425;-76.660491;1.487545507996E12|39.180345;-76.660451;1.487545508998E12|39.180264;-76.66035;1.48754551E12|39.180123;-76.66029;1.487545511003E12|39.180064;-76.660259;1.487545511996E12|39.179973;-76.660162;1.487545512998E12|39.179865;-76.660099;1.487545514001E12|39.179779;-76.660058;1.487545515003E12|39.17969;-76.659955;1.487545515996E12|39.179611;-76.659841;1.487545516999E12|39.179532;-76.659764;1.487545518001E12|39.179414;-76.659668;1.487545519003E12|39.179311;-76.659633;1.487545519997E12|39.179224;-76.659551;1.487545520999E12|39.179135;-76.659496;1.487545522001E12|39.179049;-76.659411;1.487545523004E12|39.178947;-76.659315;1.487545523997E12|39.178826;-76.659226;1.487545524999E12|39.178722;-76.659142;1.487545526002E12|39.178594;-76.659041;1.487545527004E12|39.178479;-76.658973;1.487545527997E12|39.178376;-76.658868;1.487545529E12|39.178277;-76.658796;1.487545530002E12|39.178199;-76.658705;1.487545531004E12|39.178103;-76.658629;1.487545531998E12|39.178013;-76.658569;1.487545533E12|39.177916;-76.658518;1.487545534002E12|39.177831;-76.658458;1.487545534996E12|39.177767;-76.658427;1.487545535998E12|39.177692;-76.658363;1.487545537E12|39.17762;-76.658284;1.487545538003E12|39.177557;-76.658235;1.487545538996E12|39.177501;-76.658193;1.487545539998E12|39.177466;-76.658146;1.487545541001E12|39.177405;-76.658082;1.487545542003E12|39.177354;-76.658054;1.487545542996E12|39.177293;-76.658007;1.487545543999E12|39.177242;-76.657976;1.487545545001E12|39.177193;-76.657939;1.487545546003E12|39.177134;-76.657859;1.487545546997E12|39.177084;-76.657844;1.487545547999E12|39.177052;-76.657785;1.487545549001E12|39.176995;-76.657748;1.487545550004E12|39.176935;-76.657693;1.487545550997E12|39.176879;-76.657683;1.487545551999E12|39.176827;-76.657628;1.487545553002E12|39.17678;-76.657577;1.487545554004E12|39.176739;-76.657553;1.487545554997E12|39.176701;-76.65753;1.487545556E12|39.176649;-76.657494;1.487545557002E12|39.176605;-76.657458;1.487545558004E12|39.176554;-76.657405;1.487545558998E12|39.176508;-76.65738;1.48754556E12|39.176444;-76.657304;1.487545561002E12|39.176405;-76.657259;1.487545561996E12|39.176355;-76.657252;1.487545562998E12|39.17631;-76.657252;1.487545564E12|39.176266;-76.657228;1.487545565003E12|39.176219;-76.657129;1.487545565996E12|39.176168;-76.657076;1.487545566998E12|39.176115;-76.657059;1.487545568001E12|39.176078;-76.657051;1.487545569003E12|39.176022;-76.656989;1.487545569996E12|39.175973;-76.656941;1.487545570999E12|39.175917;-76.656898;1.487545572001E12|39.175852;-76.656857;1.487545573003E12|39.175827;-76.656835;1.487545573997E12|39.175771;-76.656797;1.487545574999E12|39.175712;-76.656733;1.487545576001E12|39.175668;-76.656693;1.487545577004E12|39.175618;-76.656644;1.487545577997E12|39.175558;-76.656608;1.487545578999E12|39.175519;-76.656569;1.487545580002E12|39.175465;-76.656564;1.487545581004E12|39.175411;-76.656556;1.487545581997E12|39.175344;-76.656585;1.487545583E12|39.175289;-76.65656;1.487545584002E12|39.175247;-76.656551;1.487545585004E12|39.175194;-76.656574;1.487545585998E12|39.175135;-76.65655;1.487545587E12|39.175086;-76.656569;1.487545588002E12|39.175045;-76.656609;1.487545588996E12|39.174993;-76.65661;1.487545589998E12|39.174931;-76.656634;1.487545591E12|39.174888;-76.656629;1.487545592003E12|39.174813;-76.656589;1.487545592996E12|39.17476;-76.65661;1.487545593998E12|39.174724;-76.656641;1.487545595001E12|39.174672;-76.656638;1.487545596003E12|39.17463;-76.656668;1.487545596996E12|39.174599;-76.656671;1.487545597999E12|39.174549;-76.656653;1.487545599001E12|39.174513;-76.656638;1.487545600003E12|39.174484;-76.656641;1.487545600997E12|39.174435;-76.656639;1.487545601999E12|39.174387;-76.656634;1.487545603001E12|39.17436;-76.656632;1.487545604004E12|39.174352;-76.656622;1.487545604997E12|39.17432;-76.656548;1.487545605999E12|39.174273;-76.65647;1.487545607002E12|39.174226;-76.656417;1.487545608004E12|39.174219;-76.656406;1.487545608997E12|39.174221;-76.656352;1.48754561E12|39.174212;-76.656258;1.487545611002E12|39.174174;-76.65621;1.487545612004E12|39.174155;-76.656173;1.487545612998E12|39.174173;-76.656124;1.487545614E12|39.174166;-76.656073;1.487545615002E12|39.174179;-76.656046;1.487545615996E12|39.174172;-76.655991;1.487545616998E12|39.174178;-76.655928;1.487545618E12|39.174183;-76.655875;1.487545619003E12|39.174181;-76.655816;1.487545619996E12|39.174169;-76.655793;1.487545620998E12|39.174182;-76.655708;1.487545622001E12|39.174181;-76.655624;1.487545623003E12|39.174203;-76.655595;1.487545623996E12|39.174198;-76.655543;1.487545624999E12|39.174172;-76.655498;1.487545626001E12|39.174184;-76.655402;1.487545627003E12|39.174156;-76.655355;1.487545627997E12|39.174095;-76.655352;1.487545628999E12|39.174066;-76.655324;1.487545630001E12|39.174028;-76.655274;1.487545631004E12|39.174015;-76.655263;1.487545631997E12|39.173981;-76.655232;1.487545632999E12|39.173935;-76.655226;1.487545634002E12|39.173897;-76.65524;1.487545635004E12|39.173853;-76.65522;1.487545635997E12|39.173866;-76.655258;1.487545637E12|39.173862;-76.655216;1.487545638002E12|39.173835;-76.65517;1.487545639004E12|39.173841;-76.65516;1.487545639998E12|39.17383;-76.655231;1.487545641E12|39.173804;-76.655205;1.487545642002E12|39.173768;-76.655226;1.487545642996E12|39.173771;-76.655269;1.487545643998E12|39.173764;-76.655247;1.487545645E12|39.173765;-76.655269;1.487545646003E12|39.173728;-76.655281;1.487545646996E12|39.173749;-76.655287;1.487545647998E12|39.173732;-76.655243;1.487545649001E12|39.173733;-76.655234;1.487545650003E12|39.17375;-76.655269;1.487545650996E12|39.173757;-76.655259;1.487545651999E12|39.173748;-76.655257;1.487545653001E12|39.173746;-76.655257;1.487545654997E12|39.173746;-76.655248;1.487545655999E12|39.173743;-76.655247;1.487545657001E12|39.173729;-76.655216;1.487545658004E12|39.173738;-76.65521;1.487545658997E12|39.173734;-76.655245;1.487545659999E12|39.173737;-76.655245;1.487545661002E12|39.173723;-76.655264;1.487545662004E12|39.173674;-76.655227;1.487545662997E12|39.173652;-76.655238;1.487545664E12|39.173643;-76.655228;1.487545665002E12|39.17362;-76.655211;1.487545666004E12|39.173626;-76.65524;1.487545666998E12|39.173611;-76.655249;1.487545668E12|39.173572;-76.655243;1.487545669002E12|39.173533;-76.655239;1.487545669996E12|39.173508;-76.655237;1.487545670998E12|39.173478;-76.655224;1.487545672E12|39.173464;-76.65523;1.487545673003E12|39.173462;-76.655277;1.487545673996E12|39.173409;-76.655268;1.487545674998E12|39.173367;-76.655218;1.487545676001E12|39.173309;-76.655215;1.487545677003E12|39.17325;-76.655214;1.487545677996E12|39.173235;-76.655213;1.487545678999E12|39.173215;-76.655252;1.487545680001E12|39.173177;-76.655256;1.487545681003E12|39.173145;-76.655272;1.487545681997E12|39.173106;-76.65532;1.487545682999E12|39.17307;-76.655311;1.487545684001E12|39.173038;-76.655334;1.487545685004E12|39.17302;-76.65534;1.487545685997E12|39.172963;-76.655385;1.487545686999E12|39.172944;-76.655411;1.487545688002E12|39.172895;-76.655483;1.487545689004E12|39.172849;-76.655493;1.487545689997E12|39.17285;-76.655494;1.487545691E12|39.172815;-76.655562;1.487545692002E12|39.172805;-76.655586;1.487545693004E12|39.172792;-76.655634;1.487545693998E12|39.172782;-76.655717;1.487545695E12|39.172797;-76.655771;1.487545696002E12|39.172778;-76.65579;1.487545696996E12|39.172778;-76.655873;1.487545697998E12|39.172805;-76.655935;1.487545699E12|39.172841;-76.656005;1.487545700003E12|39.172816;-76.656069;1.487545700996E12|39.172804;-76.6561;1.487545701998E12|39.172793;-76.656146;1.487545703001E12|39.172816;-76.656212;1.487545704003E12|39.172818;-76.656228;1.487545704996E12|39.17284;-76.656316;1.487545705999E12|39.172819;-76.656395;1.487545707001E12|39.172815;-76.656473;1.487545708003E12|39.172822;-76.656585;1.487545708997E12|39.172824;-76.656656;1.487545709999E12|39.172845;-76.656692;1.487545711001E12|39.172855;-76.65677;1.487545712004E12|39.172873;-76.65689;1.487545712997E12|39.172864;-76.657021;1.487545713999E12|39.172881;-76.657194;1.487545715002E12|39.172899;-76.657339;1.487545716004E12|39.172909;-76.657545;1.487545716997E12|39.172908;-76.657704;1.487545718E12|39.172929;-76.657976;1.487545719002E12|39.172958;-76.658238;1.487545720004E12|39.17299;-76.658508;1.487545720998E12|39.172998;-76.658835;1.487545722E12|39.172996;-76.659164;1.487545723002E12|39.173024;-76.65952;1.487545723996E12|39.173052;-76.659899;1.487545724998E12|39.173044;-76.660325;1.487545726E12|39.17308;-76.660721;1.487545727003E12|39.173124;-76.661183;1.487545727996E12|39.173158;-76.661638;1.487545728998E12|39.173162;-76.662128;1.487545730001E12|39.173216;-76.66264;1.487545731003E12|39.173236;-76.663153;1.487545731996E12|39.173246;-76.663681;1.487545732999E12|39.17329;-76.664263;1.487545734001E12|39.173318;-76.664866;1.487545735003E12|39.173335;-76.665478;1.487545735997E12|39.173386;-76.666137;1.487545736999E12|39.173406;-76.666802;1.487545738001E12|39.173472;-76.667462;1.487545739004E12|39.173533;-76.668153;1.487545739997E12|39.173572;-76.668891;1.487545740999E12|39.173615;-76.66963;1.487545742002E12|39.173681;-76.670377;1.487545743004E12|39.173732;-76.671163;1.487545743997E12|39.173726;-76.671962;1.487545745E12|39.17376;-76.672782;1.487545746002E12|39.173815;-76.673603;1.487545747004E12|39.173851;-76.674475;1.487545747998E12|39.173906;-76.675355;1.487545749E12|39.173968;-76.676255;1.487545750002E12|39.174046;-76.677167;1.487545750996E12|39.17409;-76.678077;1.487545751998E12|,KBWI,BIKF,02/19/2017 23:15:00,,02/19/2017 23:09:00,,02/20/2017 04:41:00,A333,,,,,,
EJA802,,,,,KBWI,CYQG,02/19/2017 19:00:00,,02/19/2017 18:56:00,,02/19/2017 20:08:50,C560,BWI,null,null,YQG,null,null
GGN7351,,,,,KBWI,CYYZ,02/19/2017 11:00:00,02/19/2017 11:36:00,02/19/2017 11:03:00,02/19/2017 12:36:33,02/19/2017 12:03:00,CRJ2,BWI,null,D7,YYZ,T1,F91
GGN7355,,,,,KBWI,CYYZ,02/19/2017 19:35:00,02/19/2017 20:13:00,02/19/2017 19:30:00,02/19/2017 21:13:30,02/19/2017 20:34:00,CRJ2,BWI,null,D7,YYZ,T1,F91
GGN7357,,,,,KBWI,CYYZ,02/19/2017 23:35:00,02/20/2017 00:10:00,02/19/2017 23:45:00,02/20/2017 01:10:20,02/20/2017 00:51:00,CRJ2,BWI,null,D7,YYZ,T1,F92
