callsign,nactId,runway,links,positions,depAirport,arrAirport,initialGateTimeOfDeparture,scheduledTimeOfDeparture,actualTimeOfDeparture,scheduledTimeOfArrival,actualTimeOfArrival,aircraftType,depAirport,depTerminal,depGate,arrAirport,arrTerminal,arrGate
FDY320,,,,,KBWI,KAOO,02/18/2017 15:35:00,,02/18/2017 15:34:00,,02/18/2017 16:21:00,C208,BWI,null,D37,AOO,null,null
FDY324,,,,,KBWI,KAOO,02/18/2017 23:10:00,02/18/2017 23:20:00,02/18/2017 23:27:00,02/19/2017 00:03:05,02/19/2017 00:18:46,C208,BWI,null,D37,AOO,null,null
WOW118,BWI-FLT-WOW118-28-Departure-10084,28,39.182856;-76.664558;1.487458756996E12;10088|39.183234;-76.663927;1.487458773498E12;10079|39.1834;-76.663253;1.487458784497E12;10494|39.183042;-76.662873;1.487458792498E12;10544|39.182368;-76.662258;1.487458798001E12;10545|39.182056;-76.661974;1.487458809337E12;10546|39.181661;-76.661597;1.487458814331E12;10547|39.18132;-76.661271;1.487458819999E12;10548|39.180989;-76.660957;1.487458824664E12;10221|39.180435;-76.660516;1.487458828665E12;10222|39.180096;-76.660236;1.487458835335E12;10223|39.17563;-76.656647;1.487458839335E12;10245|39.175257;-76.656473;1.487458885499E12;10497|39.174794;-76.656093;1.48745889E12;10504|39.174517;-76.655864;1.487458898001E12;10243|39.174251;-76.655633;1.487458903003E12;10244|39.173293;-76.655281;1.487458907332E12;10231|39.172805;-76.655391;1.487458923497E12;10020|39.173077;-76.660328;1.487458935999E12;10019|39.173402;-76.666025;1.487458976003E12;10018|39.173714;-76.671186;1.487458985386E12;10031|39.173988;-76.676217;1.487458991883E12;10015|39.174025;-76.676877;1.487458997352E12;10014|,39.182382;-76.665425;1.487458756996E12|39.182403;-76.665435;1.487458757998E12|39.182419;-76.66533;1.487458759E12|39.182476;-76.665257;1.487458760003E12|39.182526;-76.665215;1.487458760996E12|39.182559;-76.665176;1.487458761998E12|39.182536;-76.665155;1.487458763001E12|39.18257;-76.665096;1.487458764003E12|39.182577;-76.665068;1.487458764996E12|39.182613;-76.665;1.487458765999E12|39.182619;-76.664926;1.487458767001E12|39.182639;-76.66486;1.487458768003E12|39.182715;-76.664809;1.487458768997E12|39.182733;-76.664757;1.487458769999E12|39.182754;-76.664726;1.487458771001E12|39.18279;-76.664659;1.487458772004E12|39.182856;-76.664574;1.487458772997E12|39.182895;-76.6645;1.487458773999E12|39.182918;-76.664408;1.487458775002E12|39.182941;-76.66432;1.487458776004E12|39.182976;-76.664274;1.487458776997E12|39.183044;-76.664172;1.487458778E12|39.183087;-76.66413;1.487458779002E12|39.183078;-76.664125;1.487458780004E12|39.183107;-76.664043;1.487458780998E12|39.183142;-76.663974;1.487458782E12|39.183195;-76.663901;1.487458783002E12|39.183226;-76.663863;1.487458783996E12|39.183261;-76.663784;1.487458784998E12|39.183289;-76.663728;1.487458786E12|39.183317;-76.663665;1.487458787003E12|39.183315;-76.663625;1.487458787996E12|39.183337;-76.663519;1.487458788998E12|39.183328;-76.663402;1.487458790001E12|39.183305;-76.663364;1.487458791003E12|39.1833;-76.663318;1.487458791996E12|39.183306;-76.663242;1.487458792999E12|39.183271;-76.663142;1.487458794001E12|39.183206;-76.663056;1.487458795003E12|39.183178;-76.662947;1.487458795997E12|39.183124;-76.662897;1.487458796999E12|39.183089;-76.662826;1.487458798001E12|39.183028;-76.662781;1.487458799004E12|39.182961;-76.662756;1.487458799997E12|39.182889;-76.662699;1.487458800999E12|39.182831;-76.662669;1.487458802002E12|39.182742;-76.662652;1.487458803004E12|39.182687;-76.662549;1.487458803997E12|39.182641;-76.662469;1.487458805E12|39.182574;-76.662411;1.487458806002E12|39.182521;-76.662359;1.487458807004E12|39.182456;-76.662349;1.487458807998E12|39.182394;-76.662327;1.487458809E12|39.182342;-76.662232;1.487458810002E12|39.182259;-76.662167;1.487458810996E12|39.182183;-76.662054;1.487458811998E12|39.182145;-76.661945;1.487458813E12|39.18208;-76.661926;1.487458814003E12|39.182016;-76.661837;1.487458814996E12|39.18195;-76.661821;1.487458815998E12|39.181843;-76.66174;1.487458817001E12|39.181778;-76.66168;1.487458818003E12|39.181722;-76.661593;1.487458818996E12|39.181639;-76.661569;1.487458819999E12|39.181564;-76.661492;1.487458821001E12|39.181477;-76.661435;1.487458822003E12|39.181396;-76.6614;1.487458822997E12|39.181345;-76.661343;1.487458823999E12|39.181254;-76.661269;1.487458825001E12|39.181182;-76.661166;1.487458826004E12|39.181099;-76.66107;1.487458826997E12|39.181028;-76.661024;1.487458827999E12|39.180945;-76.660949;1.487458829002E12|39.180884;-76.660854;1.487458830004E12|39.180775;-76.660745;1.487458830997E12|39.180656;-76.66069;1.487458832E12|39.180614;-76.660635;1.487458833002E12|39.180542;-76.660586;1.487458834004E12|39.180471;-76.660524;1.487458834998E12|39.180365;-76.660455;1.487458836E12|39.180238;-76.660377;1.487458837002E12|39.180174;-76.660307;1.487458837996E12|39.180081;-76.660268;1.487458838998E12|39.180003;-76.660183;1.48745884E12|39.179923;-76.660116;1.487458841003E12|39.179838;-76.660052;1.487458841996E12|39.179737;-76.659974;1.487458842998E12|39.179656;-76.659892;1.487458844001E12|39.179564;-76.659779;1.487458845003E12|39.17945;-76.659709;1.487458845996E12|39.179364;-76.659662;1.487458846999E12|39.179267;-76.659601;1.487458848001E12|39.179159;-76.659488;1.487458849003E12|39.179068;-76.65941;1.487458849997E12|39.178979;-76.659345;1.487458850999E12|39.178875;-76.659263;1.487458852001E12|39.178771;-76.659196;1.487458853004E12|39.178677;-76.659138;1.487458853997E12|39.178553;-76.659058;1.487458854999E12|39.178444;-76.658966;1.487458856002E12|39.178351;-76.658845;1.487458857004E12|39.178267;-76.658759;1.487458857997E12|39.178156;-76.658694;1.487458859E12|39.178028;-76.658617;1.487458860002E12|39.177929;-76.658507;1.487458861004E12|39.17782;-76.658419;1.487458861998E12|39.17771;-76.658292;1.487458863E12|39.177618;-76.658231;1.487458864002E12|39.177479;-76.658165;1.487458864996E12|39.177363;-76.658062;1.487458865998E12|39.177255;-76.658009;1.487458867E12|39.177147;-76.657944;1.487458868003E12|39.177059;-76.657803;1.487458868996E12|39.176962;-76.657711;1.487458869998E12|39.176855;-76.657608;1.487458871001E12|39.176756;-76.657531;1.487458872003E12|39.176662;-76.657472;1.487458872996E12|39.176569;-76.657409;1.487458873999E12|39.176484;-76.657336;1.487458875001E12|39.176367;-76.657255;1.487458876003E12|39.176279;-76.657176;1.487458876997E12|39.176192;-76.657115;1.487458877999E12|39.176095;-76.657019;1.487458879001E12|39.175993;-76.656953;1.487458880004E12|39.175882;-76.656871;1.487458880997E12|39.175797;-76.656811;1.487458881999E12|39.17573;-76.656745;1.487458883002E12|39.175655;-76.656707;1.487458884004E12|39.175575;-76.65662;1.487458884997E12|39.175502;-76.656596;1.487458886E12|39.175407;-76.656569;1.487458887002E12|39.175337;-76.656552;1.487458888004E12|39.175265;-76.656542;1.487458888998E12|39.175177;-76.656538;1.48745889E12|39.175113;-76.656502;1.487458891002E12|39.175029;-76.656512;1.487458891996E12|39.174949;-76.65653;1.487458892998E12|39.174886;-76.656505;1.487458894E12|39.174814;-76.656484;1.487458895003E12|39.17475;-76.656439;1.487458895996E12|39.174683;-76.656389;1.487458896998E12|39.174624;-76.656354;1.487458898001E12|39.174578;-76.656298;1.487458899003E12|39.174512;-76.656245;1.487458899996E12|39.174451;-76.656192;1.487458900999E12|39.174403;-76.656123;1.487458902001E12|39.17437;-76.656032;1.487458903003E12|39.174312;-76.655975;1.487458903997E12|39.174256;-76.655897;1.487458904999E12|39.174217;-76.655829;1.487458906001E12|39.174203;-76.655726;1.487458907004E12|39.174162;-76.655621;1.487458907997E12|39.174118;-76.655527;1.487458908999E12|39.174085;-76.655477;1.487458910002E12|39.174033;-76.655421;1.487458911004E12|39.173977;-76.655387;1.487458911997E12|39.173922;-76.655356;1.487458913E12|39.173868;-76.655276;1.487458914002E12|39.173794;-76.655226;1.487458915004E12|39.173725;-76.655239;1.487458915998E12|39.173661;-76.655203;1.487458917E12|39.173583;-76.655187;1.487458918002E12|39.173498;-76.655193;1.487458918996E12|39.173449;-76.655213;1.487458919998E12|39.173384;-76.655226;1.487458921E12|39.173304;-76.655219;1.487458922003E12|39.173255;-76.655214;1.487458922996E12|39.173196;-76.655241;1.487458923998E12|39.17315;-76.655251;1.487458925001E12|39.173091;-76.655247;1.487458926003E12|39.173028;-76.655258;1.487458926996E12|39.172965;-76.655248;1.487458927999E12|39.17294;-76.655271;1.487458929001E12|39.172896;-76.655286;1.487458930003E12|39.172858;-76.655299;1.487458930997E12|39.172816;-76.655298;1.487458931999E12|39.172805;-76.655326;1.487458933001E12|39.172814;-76.655347;1.487458934004E12|39.172801;-76.655354;1.487458934997E12|39.172775;-76.655385;1.487458935999E12|39.172756;-76.655434;1.487458937002E12|39.172758;-76.655488;1.487458938004E12|39.172747;-76.65552;1.487458938997E12|39.17276;-76.655558;1.48745894E12|39.172755;-76.655602;1.487458941002E12|39.172761;-76.655635;1.487458942004E12|39.172786;-76.655647;1.487458942998E12|39.172799;-76.655701;1.487458944E12|39.172799;-76.655774;1.487458945002E12|39.172802;-76.65579;1.487458945996E12|39.172826;-76.655791;1.487458946998E12|39.172819;-76.655795;1.487458948E12|39.172813;-76.655806;1.487458949003E12|39.172812;-76.655793;1.487458949996E12|39.172807;-76.65582;1.487458950998E12|39.17282;-76.655816;1.487458952001E12|39.172805;-76.655841;1.487458953003E12|39.172824;-76.655849;1.487458954999E12|39.172818;-76.655851;1.487458956001E12|39.172829;-76.655889;1.487458957003E12|39.172837;-76.6559;1.487458957997E12|39.17282;-76.655914;1.487458958999E12|39.172818;-76.655923;1.487458960001E12|39.172835;-76.655978;1.487458961004E12|39.172844;-76.656085;1.487458961997E12|39.172828;-76.656146;1.487458962999E12|39.17285;-76.656254;1.487458964002E12|39.172854;-76.656395;1.487458965004E12|39.172852;-76.656578;1.487458965997E12|39.172868;-76.656803;1.487458967E12|39.172905;-76.657077;1.487458968002E12|39.172927;-76.657322;1.487458969004E12|39.172911;-76.657641;1.487458969998E12|39.172936;-76.657977;1.487458971E12|39.172959;-76.658317;1.487458972002E12|39.172971;-76.658738;1.487458972996E12|39.172994;-76.659161;1.487458973998E12|39.173038;-76.659578;1.487458975E12|39.173051;-76.660048;1.487458976003E12|39.173082;-76.660563;1.487458976996E12|39.173115;-76.661071;1.487458977998E12|39.173178;-76.661629;1.487458979001E12|39.173202;-76.662239;1.487458980003E12|39.173229;-76.66284;1.487458980996E12|39.17326;-76.663467;1.487458981999E12|39.173289;-76.664096;1.487458983001E12|39.17333;-76.664779;1.487458984003E12|39.173376;-76.665474;1.487458984997E12|39.1734;-76.666193;1.487458985999E12|39.173451;-76.666956;1.487458987001E12|39.173504;-76.667769;1.487458988004E12|39.173567;-76.668547;1.487458988997E12|39.173596;-76.669352;1.487458989999E12|39.173611;-76.670231;1.487458991002E12|39.173683;-76.671103;1.487458992004E12|39.173736;-76.671965;1.487458992997E12|39.173761;-76.672911;1.487458994E12|39.173809;-76.673872;1.487458995002E12|39.1739;-76.674793;1.487458996004E12|39.173966;-76.675752;1.487458996998E12|39.174029;-76.676703;1.487458998E12|39.174047;-76.677677;1.487458999002E12|,KBWI,BIKF,02/18/2017 23:00:00,,02/18/2017 23:03:00,,02/19/2017 04:30:00,A321,,,,,,
GGN7351,,,,,KBWI,CYYZ,02/18/2017 11:00:00,02/18/2017 11:36:00,02/18/2017 11:01:00,02/18/2017 12:40:16,02/18/2017 12:02:00,CRJ2,BWI,null,D7,YYZ,T1,F86
GGN7355,,,,,KBWI,CYYZ,02/18/2017 19:35:00,02/18/2017 20:12:00,02/18/2017 19:29:00,02/18/2017 21:17:04,02/18/2017 20:25:00,CRJ2,BWI,null,D7,YYZ,T1,F89
GGN7357,,,,,KBWI,CYYZ,02/18/2017 23:35:00,02/19/2017 00:10:00,02/18/2017 23:26:00,02/19/2017 01:13:34,02/19/2017 00:22:00,CRJ2,BWI,null,D7,YYZ,T1,F92
N144SJ,,,,,KBWI,KDAB,02/18/2017 14:00:00,,,,,AEST,BWI,null,null,DAB,null,null
BAW22C,BWI-FLT-BAW22C-28-Departure-10161,28,39.185194;-76.665922;1.48746785E12;10094|39.184406;-76.665188;1.487467862001E12;10089|39.183516;-76.66436;1.487467882996E12;10090|39.183234;-76.663927;1.487467904E12;10079|39.1834;-76.663253;1.487467913996E12;10494|39.183042;-76.662873;1.487467925505E12;10544|39.182368;-76.662258;1.487467935E12;10545|39.182056;-76.661974;1.487467949498E12;10546|39.181661;-76.661597;1.487467955503E12;10547|39.18132;-76.661271;1.487467963503E12;10548|39.180989;-76.660957;1.487467971003E12;10221|39.180435;-76.660516;1.4874679775E12;10222|39.180096;-76.660236;1.487467987505E12;10223|39.17563;-76.656647;1.487467994495E12;10245|39.175257;-76.656473;1.487468083496E12;10497|39.174794;-76.656093;1.487468091004E12;10503|39.174274;-76.657223;1.487468099998E12;10263|39.174251;-76.655633;1.487468107999E12;10244|39.173293;-76.655281;1.487468126497E12;10231|39.172805;-76.655391;1.487468148002E12;10020|,39.185451;-76.666366;1.48746785E12|39.185471;-76.666327;1.487467851002E12|39.185453;-76.666297;1.487467852004E12|39.185434;-76.666237;1.487467852998E12|39.185423;-76.66618;1.487467854E12|39.18539;-76.666156;1.487467855002E12|39.185364;-76.666134;1.487467855996E12|39.185339;-76.666097;1.487467856998E12|39.185304;-76.666043;1.487467858E12|39.185282;-76.666032;1.487467859003E12|39.185258;-76.66601;1.487467859996E12|39.185222;-76.665984;1.487467860998E12|39.185179;-76.665967;1.487467862001E12|39.18514;-76.665911;1.487467863003E12|39.185095;-76.66589;1.487467863996E12|39.18509;-76.665846;1.487467864999E12|39.185055;-76.665809;1.487467866001E12|39.185027;-76.66579;1.487467867003E12|39.184974;-76.665781;1.487467867997E12|39.184957;-76.66571;1.487467868999E12|39.184921;-76.665662;1.487467870001E12|39.184854;-76.665675;1.487467871004E12|39.184823;-76.6656;1.487467871997E12|39.184781;-76.66556;1.487467872999E12|39.184729;-76.665507;1.487467874002E12|39.184693;-76.665485;1.487467875004E12|39.184651;-76.665465;1.487467875997E12|39.184633;-76.665467;1.487467877E12|39.184614;-76.665413;1.487467878002E12|39.18454;-76.665352;1.487467879004E12|39.18449;-76.6653;1.487467879998E12|39.18447;-76.665216;1.487467881E12|39.184417;-76.665167;1.487467882002E12|39.184383;-76.665156;1.487467882996E12|39.184323;-76.665132;1.487467883998E12|39.184276;-76.665063;1.487467885E12|39.184218;-76.665001;1.487467886003E12|39.184167;-76.664986;1.487467886996E12|39.184103;-76.66496;1.487467887998E12|39.18406;-76.66491;1.487467889001E12|39.184019;-76.664885;1.487467890003E12|39.183982;-76.664817;1.487467890996E12|39.183956;-76.664765;1.487467891999E12|39.183896;-76.664711;1.487467893001E12|39.183831;-76.664684;1.487467894003E12|39.183763;-76.66467;1.487467894997E12|39.183747;-76.664587;1.487467895999E12|39.183709;-76.664601;1.487467897001E12|39.183694;-76.664545;1.487467898004E12|39.183683;-76.664453;1.487467898997E12|39.183644;-76.664427;1.487467899999E12|39.183625;-76.66438;1.487467901002E12|39.183564;-76.66434;1.487467902004E12|39.183511;-76.664341;1.487467902997E12|39.18347;-76.664318;1.487467904E12|39.183474;-76.664263;1.487467905002E12|39.183402;-76.664238;1.487467906004E12|39.183391;-76.664199;1.487467906998E12|39.183367;-76.664141;1.487467908E12|39.183325;-76.664127;1.487467909002E12|39.183321;-76.664052;1.487467909996E12|39.183279;-76.66401;1.487467910998E12|39.183268;-76.663946;1.487467912E12|39.183263;-76.663909;1.487467913003E12|39.183271;-76.663862;1.487467913996E12|39.183296;-76.66377;1.487467914998E12|39.183326;-76.663719;1.487467916001E12|39.183308;-76.663662;1.487467917003E12|39.18331;-76.663601;1.487467917996E12|39.183319;-76.663566;1.487467918999E12|39.18332;-76.663548;1.487467920001E12|39.183336;-76.663524;1.487467921003E12|39.18334;-76.663501;1.487467921997E12|39.183347;-76.663409;1.487467922999E12|39.183343;-76.66337;1.487467924001E12|39.183346;-76.663318;1.487467925004E12|39.183333;-76.663256;1.487467925997E12|39.183324;-76.663217;1.487467926999E12|39.183326;-76.663181;1.487467928002E12|39.183283;-76.663085;1.487467929004E12|39.18323;-76.663054;1.487467929997E12|39.183202;-76.662973;1.487467931E12|39.183183;-76.662965;1.487467932002E12|39.183137;-76.662897;1.487467933004E12|39.18306;-76.662926;1.487467933998E12|39.183018;-76.66289;1.487467935E12|39.183002;-76.662844;1.487467936002E12|39.18294;-76.662836;1.487467936996E12|39.182909;-76.662759;1.487467937998E12|39.182858;-76.662716;1.487467939E12|39.182843;-76.662672;1.487467940003E12|39.182826;-76.662618;1.487467940996E12|39.182774;-76.662538;1.487467941998E12|39.182688;-76.662524;1.487467943001E12|39.182636;-76.662488;1.487467944003E12|39.182619;-76.662458;1.487467944996E12|39.182528;-76.662434;1.487467945999E12|39.182482;-76.662379;1.487467947001E12|39.182426;-76.662346;1.487467948003E12|39.182372;-76.662266;1.487467948997E12|39.182321;-76.6622;1.487467949999E12|39.182252;-76.662191;1.487467951001E12|39.182216;-76.662148;1.487467952004E12|39.182166;-76.662064;1.487467952997E12|39.182127;-76.661967;1.487467953999E12|39.18207;-76.661917;1.487467955002E12|39.182016;-76.661912;1.487467956004E12|39.181954;-76.661837;1.487467956997E12|39.181878;-76.661819;1.487467958E12|39.181839;-76.661821;1.487467959002E12|39.18178;-76.661746;1.487467960004E12|39.181732;-76.661691;1.487467960998E12|39.181686;-76.661637;1.487467962E12|39.181657;-76.661627;1.487467963002E12|39.181603;-76.661574;1.487467963996E12|39.181547;-76.661511;1.487467964998E12|39.181502;-76.661475;1.487467966E12|39.181494;-76.661413;1.487467967003E12|39.181422;-76.661378;1.487467967996E12|39.181369;-76.661284;1.487467968998E12|39.181335;-76.661268;1.487467970001E12|39.181267;-76.661263;1.487467971003E12|39.181246;-76.661289;1.487467971996E12|39.181197;-76.661236;1.487467972999E12|39.181126;-76.661176;1.487467974001E12|39.181077;-76.661109;1.487467975003E12|39.181013;-76.661056;1.487467975997E12|39.18097;-76.661013;1.487467976999E12|39.180918;-76.660919;1.487467978001E12|39.18088;-76.660892;1.487467979004E12|39.180834;-76.660853;1.487467979997E12|39.180759;-76.660818;1.487467980999E12|39.180716;-76.660811;1.487467982002E12|39.180643;-76.660795;1.487467983004E12|39.180595;-76.660684;1.487467983997E12|39.180553;-76.660624;1.487467985E12|39.180499;-76.660574;1.487467986002E12|39.180419;-76.660558;1.487467987004E12|39.180342;-76.660509;1.487467987998E12|39.180297;-76.660454;1.487467989E12|39.180255;-76.660384;1.487467990002E12|39.180205;-76.660334;1.487467990996E12|39.180169;-76.660309;1.487467991998E12|39.180121;-76.660284;1.487467993E12|39.180059;-76.660235;1.487467994003E12|39.180004;-76.660222;1.487467994996E12|39.179985;-76.660221;1.487467995998E12|39.179949;-76.660192;1.487467997001E12|39.179865;-76.660133;1.487467998003E12|39.179824;-76.660113;1.487467998996E12|39.179843;-76.660046;1.487467999999E12|39.179792;-76.659976;1.487468001001E12|39.179743;-76.659963;1.487468002003E12|39.1797;-76.659883;1.487468002997E12|39.179643;-76.659894;1.487468003999E12|39.179594;-76.659883;1.487468005001E12|39.179558;-76.659864;1.487468006004E12|39.179508;-76.659765;1.487468006997E12|39.179473;-76.659745;1.487468007999E12|39.179398;-76.659699;1.487468009002E12|39.179329;-76.659634;1.487468010004E12|39.179264;-76.659618;1.487468010997E12|39.179208;-76.659573;1.487468012E12|39.179172;-76.659514;1.487468013002E12|39.179113;-76.659472;1.487468014004E12|39.179059;-76.659446;1.487468014998E12|39.178995;-76.659384;1.487468016E12|39.178957;-76.659361;1.487468017002E12|39.17888;-76.659287;1.487468017996E12|39.178814;-76.659295;1.487468018998E12|39.17873;-76.659205;1.48746802E12|39.178663;-76.659124;1.487468021003E12|39.178602;-76.659084;1.487468021996E12|39.178525;-76.659017;1.487468022998E12|39.178453;-76.658935;1.487468024001E12|39.178386;-76.658888;1.487468025003E12|39.178333;-76.658864;1.487468025996E12|39.178272;-76.658828;1.487468026999E12|39.17823;-76.658816;1.487468028001E12|39.178169;-76.658773;1.487468029003E12|39.178066;-76.65869;1.487468029997E12|39.178025;-76.658673;1.487468030999E12|39.177981;-76.658619;1.487468032001E12|39.177899;-76.65854;1.487468033004E12|39.177872;-76.658519;1.487468033997E12|39.177821;-76.658463;1.487468034999E12|39.177767;-76.658425;1.487468036002E12|39.177715;-76.658402;1.487468037004E12|39.17768;-76.658328;1.487468037997E12|39.17764;-76.658294;1.487468039E12|39.177591;-76.658254;1.487468040002E12|39.177536;-76.658217;1.487468041004E12|39.177474;-76.658192;1.487468041998E12|39.17742;-76.658138;1.487468043E12|39.177389;-76.658113;1.487468044002E12|39.177325;-76.658074;1.487468044996E12|39.177252;-76.658012;1.487468045998E12|39.177206;-76.657983;1.487468047E12|39.177156;-76.657952;1.487468048003E12|39.177114;-76.657906;1.487468048996E12|39.177052;-76.657862;1.487468049998E12|39.176993;-76.657802;1.487468051001E12|39.176952;-76.657737;1.487468052003E12|39.176914;-76.657719;1.487468052996E12|39.176876;-76.657663;1.487468053999E12|39.176807;-76.657636;1.487468055001E12|39.176757;-76.657631;1.487468056003E12|39.176701;-76.657591;1.487468056997E12|39.17668;-76.657519;1.487468057999E12|39.17664;-76.657512;1.487468059001E12|39.176587;-76.65746;1.487468060004E12|39.176547;-76.65742;1.487468060997E12|39.176502;-76.657394;1.487468061999E12|39.176449;-76.657352;1.487468063002E12|39.176426;-76.657311;1.487468064004E12|39.176378;-76.657285;1.487468064997E12|39.17634;-76.657262;1.487468066E12|39.176291;-76.657214;1.487468067002E12|39.176272;-76.657159;1.487468068004E12|39.176205;-76.657142;1.487468068998E12|39.176163;-76.657115;1.48746807E12|39.176108;-76.657085;1.487468071002E12|39.17607;-76.657061;1.487468071996E12|39.176035;-76.657025;1.487468072998E12|39.17599;-76.656995;1.487468074E12|39.175932;-76.656964;1.487468075003E12|39.175901;-76.65693;1.487468075996E12|39.175867;-76.656919;1.487468076998E12|39.17583;-76.656853;1.487468078001E12|39.1758;-76.656794;1.487468079003E12|39.17575;-76.656759;1.487468079996E12|39.175712;-76.656743;1.487468080999E12|39.17568;-76.656693;1.487468082001E12|39.175616;-76.656701;1.487468083003E12|39.175558;-76.656675;1.487468083997E12|39.175505;-76.656635;1.487468084999E12|39.175445;-76.656608;1.487468086001E12|39.175399;-76.656639;1.487468087004E12|39.175357;-76.656633;1.487468087997E12|39.175308;-76.656635;1.487468088999E12|39.175264;-76.656607;1.487468090002E12|39.175208;-76.656617;1.487468091004E12|39.175157;-76.656593;1.487468091997E12|39.175116;-76.656587;1.487468093E12|39.175064;-76.656589;1.487468094002E12|39.175055;-76.656567;1.487468095004E12|39.17498;-76.656596;1.487468095998E12|39.17492;-76.65661;1.487468097E12|39.17488;-76.65663;1.487468098002E12|39.174835;-76.656641;1.487468098996E12|39.174782;-76.656649;1.487468099998E12|39.174743;-76.65662;1.487468101E12|39.174679;-76.65664;1.487468102003E12|39.174651;-76.656657;1.487468102996E12|39.174614;-76.656674;1.487468103998E12|39.174565;-76.656661;1.487468105001E12|39.17452;-76.656618;1.487468106003E12|39.174445;-76.656608;1.487468106996E12|39.174417;-76.656584;1.487468107999E12|39.174355;-76.656591;1.487468109001E12|39.174331;-76.656529;1.487468110003E12|39.174295;-76.656475;1.487468110997E12|39.174262;-76.65642;1.487468111999E12|39.174265;-76.656397;1.487468113001E12|39.174253;-76.656326;1.487468114004E12|39.174226;-76.656274;1.487468114997E12|39.174196;-76.656233;1.487468115999E12|39.174205;-76.656163;1.487468117002E12|39.174208;-76.656081;1.487468118004E12|39.17423;-76.656012;1.487468118997E12|39.174183;-76.65595;1.48746812E12|39.174203;-76.655949;1.487468121002E12|39.174198;-76.655905;1.487468122004E12|39.174209;-76.655824;1.487468122998E12|39.174213;-76.655766;1.487468124E12|39.174235;-76.655725;1.487468125002E12|39.174211;-76.655689;1.487468125996E12|39.174159;-76.655619;1.487468126998E12|39.174162;-76.655573;1.487468128E12|39.174158;-76.655526;1.487468129003E12|39.174131;-76.655425;1.487468129996E12|39.174112;-76.655387;1.487468130998E12|39.174038;-76.655376;1.487468132001E12|39.173969;-76.655378;1.487468133003E12|39.173924;-76.655302;1.487468133996E12|39.173879;-76.655278;1.487468134999E12|39.173863;-76.655232;1.487468136001E12|39.173803;-76.655209;1.487468137003E12|39.173749;-76.655225;1.487468137997E12|39.173701;-76.655183;1.487468138999E12|39.173621;-76.655217;1.487468140001E12|39.173559;-76.655256;1.487468141004E12|39.173524;-76.655246;1.487468141997E12|39.17348;-76.655251;1.487468142999E12|39.173395;-76.655268;1.487468144002E12|39.173353;-76.655282;1.487468145004E12|39.173316;-76.655284;1.487468145997E12|39.173262;-76.655306;1.487468147E12|39.173222;-76.655317;1.487468148002E12|39.173149;-76.655314;1.487468149004E12|39.173106;-76.655305;1.487468149998E12|39.173078;-76.655301;1.487468151E12|39.173055;-76.655297;1.487468152002E12|39.173019;-76.655306;1.487468152996E12|39.17298;-76.655324;1.487468153998E12|39.172958;-76.655342;1.487468155E12|39.172925;-76.655356;1.487468156003E12|39.172904;-76.655372;1.487468156996E12|39.172882;-76.655385;1.487468157998E12|39.172844;-76.655404;1.487468159001E12|39.172845;-76.655417;1.487468160003E12|39.17282;-76.655423;1.487468160996E12|39.172786;-76.655462;1.487468161999E12|39.172755;-76.655484;1.487468163001E12|39.172774;-76.655545;1.487468164003E12|39.172789;-76.655591;1.487468164997E12|39.172789;-76.655672;1.487468165999E12|39.17282;-76.655672;1.487468167001E12|39.172835;-76.655718;1.487468168004E12|39.172802;-76.655718;1.487468168997E12|39.172818;-76.655762;1.487468169999E12|39.172821;-76.655797;1.487468171002E12|39.172825;-76.655804;1.487468172004E12|39.172834;-76.655869;1.487468172997E12|39.172835;-76.655896;1.487468174E12|39.172851;-76.655957;1.487468175002E12|39.172836;-76.656043;1.487468176004E12|39.172849;-76.656107;1.487468176998E12|39.172858;-76.656173;1.487468178E12|39.172844;-76.656254;1.487468179002E12|39.172854;-76.656372;1.487468179996E12|39.172861;-76.656471;1.487468180998E12|39.17287;-76.656607;1.487468182E12|39.172889;-76.656781;1.487468183003E12|39.1729;-76.656948;1.487468183996E12|39.172896;-76.657167;1.487468184998E12|39.172948;-76.657426;1.487468186001E12|39.172953;-76.657649;1.487468187003E12|39.172957;-76.657983;1.487468187996E12|39.172987;-76.658324;1.487468188999E12|39.173004;-76.658648;1.487468190001E12|,KBWI,EGLL,02/19/2017 00:35:00,,02/19/2017 01:37:00,,02/19/2017 08:13:00,B788,,,,,,
